credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,debt_consolidation,0.1197,166,10.77896,13.03,677,3510,14859,81.2,3,1,0,0
1,educational,0.1608,492.76,11.57025,20.39,677,6269.958,33627,74.7,1,0,0,1
1,all_other,0.0768,31.19,10.49127,1.8,747,2520,4782,16.7,0,0,0,0
1,educational,0.1071,117.37,11.60824,15.01,697,3059.958,71928,87.9,1,0,0,0
1,debt_consolidation,0.1197,166,10.84584,22.73,692,3719.958,12235,70.3,0,0,0,0
1,all_other,0.1197,318.72,11.26446,13,682,2999.958,36920,88.6,0,0,0,0
1,debt_consolidation,0.0976,151.13,10.69194,18.38,722,4393.958,8504,25,1,0,0,0
1,all_other,0.1166,198.32,11.11245,7.07,677,6060,8224,52.1,0,0,0,0
1,debt_consolidation,0.1197,239.04,11.06664,22.28,697,5579.958,30970,71,1,0,0,1
1,debt_consolidation,0.1166,170.22,10.47107,17.69,702,3930,12110,30.2,2,1,0,1
1,all_other,0.08,313.37,10.27467,2.24,792,14100,2751,16.7,0,0,0,0
1,debt_consolidation,0.1324,83.68,10.81978,17.77,677,4859.958,17807,81.3,3,0,1,1
1,credit_card,0.0976,96.47,10.77896,17.65,712,3029.958,6981,42.8,0,0,0,0
1,home_improvement,0.1197,149.4,11.65443,15.49,672,5159.958,22625,86.4,1,1,0,0
1,home_improvement,0.1166,165.27,11.15052,3.53,677,3120,669,15.6,0,0,0,0
1,credit_card,0.1197,135.29,11.39659,14.59,677,5549.958,5529,82.5,2,0,1,0
1,all_other,0.1703,249.68,11.48247,16.53,662,5189.958,1349,8.3,3,3,0,0
1,credit_card,0.1355,203.76,11.31447,18.74,672,5820,16888,51.8,1,1,0,0
1,credit_card,0.1103,108.09,11.15625,1.37,677,2339.958,670,60.9,0,3,0,0
1,credit_card,0.1008,129.22,9.615805,8.08,707,1290,3946,35.9,0,0,0,1
1,all_other,0.1071,163.01,10.81978,9.58,702,5129.958,854,71.2,1,0,0,1
1,debt_consolidation,0.0832,128.3,9.862666,1.25,742,1981,296,2,0,0,0,0
1,debt_consolidation,0.1039,184.97,10.49127,9.57,697,2430,6342,74.4,0,0,0,0
1,debt_consolidation,0.1008,323.05,10.48193,21.57,747,4889.958,16973,26.4,0,0,0,0
1,debt_consolidation,0.1261,134.03,10.33851,22.83,677,2432,2876,61.2,2,0,1,0
1,all_other,0.1229,93.39,10.1849,25.43,737,1380,1705,6.4,0,0,0,0
1,debt_consolidation,0.1008,161.53,10.20359,12.71,732,3150,11837,20.6,0,0,0,0
1,debt_consolidation,0.0832,220.39,10.91502,9.58,782,4439.958,9304,24.7,1,0,0,0
1,all_other,0.1008,161.53,10.70324,11.73,742,4499.958,5171,44.2,1,0,0,0
1,all_other,0.1103,229.28,10.37349,0.38,702,9929.958,10,0.4,0,3,0,0
1,credit_card,0.0976,199.36,10.49127,16.8,732,10199.96,16101,75.6,0,0,0,0
1,debt_consolidation,0.1103,78.61,10.81978,13.82,682,3990,5106,60.8,0,0,0,0
1,major_purchase,0.1134,220.43,10.23996,23.14,752,2400,95,0.8,1,0,0,1
1,home_improvement,0.1576,350.39,10.66061,13.56,662,3450,2076,23.1,2,0,0,0
1,credit_card,0.1103,147.39,10.52789,24.97,757,6780,22403,32,0,0,0,0
1,debt_consolidation,0.1608,387.17,11.31447,19.96,662,6599.958,19608,31.1,1,0,0,1
1,debt_consolidation,0.1071,286.9,11.08981,13.08,702,4379.958,35098,51.5,2,0,0,0
1,credit_card,0.1039,243.38,11.41861,10.64,707,3331,11336,31.9,2,1,0,0
1,debt_consolidation,0.08,219.36,10.4631,15.81,797,4740,644,2.7,0,0,0,0
1,debt_consolidation,0.1039,259.61,10.95081,14.42,732,2579.958,15444,47.8,0,0,0,0
1,all_other,0.0863,506.05,10.40426,1.16,812,7409.958,2248,3.1,0,0,0,0
1,debt_consolidation,0.1071,97.81,10.65169,16.83,687,2370,8911,53.4,2,1,0,0
1,debt_consolidation,0.1197,307.93,11.3266,7.46,687,6900,17430,92.2,0,0,1,0
1,debt_consolidation,0.1387,170.58,10.70324,29.15,752,4529.958,5171,44.2,1,0,0,0
1,home_improvement,0.1039,178.48,10.43412,18.46,717,5670,175,1,0,0,0,1
1,home_improvement,0.0945,272.09,10.81978,3.12,762,2579.958,1133,18,1,0,0,0
1,major_purchase,0.0768,99.81,11.03031,12.29,762,10709.96,7232,3.6,2,0,0,0
1,debt_consolidation,0.1292,252.42,10.98529,18.81,672,3889,12195,58.9,3,0,1,1
1,debt_consolidation,0.1292,168.28,9.825093,9.41,662,11039.96,4652,89.5,1,1,0,0
1,credit_card,0.1134,296.1,11.79056,5.44,682,4889.958,25120,85.4,1,0,1,0
1,debt_consolidation,0.1008,206.76,11.03489,8.11,712,5549.958,5815,49.3,2,0,1,0
1,debt_consolidation,0.1008,310.13,11.0021,19.72,732,5070,19500,30.9,0,0,0,0
1,debt_consolidation,0.1008,128.42,10.49665,21.78,762,6719.958,12879,19.5,1,0,0,0
1,credit_card,0.1103,147.39,11.28978,11.03,697,10649.96,43712,82.5,0,0,0,1
1,debt_consolidation,0.1387,327.5,11.60824,18.62,662,6299.958,68030,82.7,3,0,0,0
1,all_other,0.1134,131.6,11.56172,11.04,677,1650,1527,50.9,2,0,1,0
1,debt_consolidation,0.145,289.14,10.81978,20.59,662,1680,19056,69,0,0,0,0
1,debt_consolidation,0.1229,213.46,10.4631,20.78,687,4620,9408,64,1,0,0,0
1,credit_card,0.1166,185.1,11.0021,21.52,707,4529.958,39010,34.2,1,0,0,0
1,debt_consolidation,0.1103,245.65,11.56172,11.14,692,7054.958,30449,61.3,2,0,0,0
1,all_other,0.0976,160.78,10.7579,13.53,717,8429.958,5000,23.1,1,0,0,0
1,all_other,0.08,188.02,10.20359,5.38,752,4350,5959,70.9,0,0,0,0
1,all_other,0.1071,163.01,12.20607,12.48,702,7319.958,53087,69.9,1,0,0,1
1,credit_card,0.1134,118.44,10.4631,14.47,687,2339.958,7722,48.9,0,0,0,0
1,credit_card,0.1387,118.55,10.66882,24.51,687,4109.958,21043,81.6,3,0,0,1
1,all_other,0.1103,98.26,10.30895,14.56,682,5189.958,8572,84,1,0,1,0
1,debt_consolidation,0.1039,207.69,11.37366,14.79,712,5430,21532,66.9,2,0,0,0
1,debt_consolidation,0.0945,128.04,10.27505,17.63,722,4320,3717,15.1,0,0,1,0
1,all_other,0.0737,62.1,11.49272,0,782,6450,5235,5.1,0,0,0,0
1,debt_consolidation,0.1292,154.82,10.43412,20.33,672,1770,20853,43.4,2,0,0,0
1,credit_card,0.1166,122.3,11.00903,19.58,697,5519.958,15948,88.8,0,0,1,1
1,credit_card,0.1418,342.66,11.40756,20.77,672,2626.958,59106,62.3,0,0,0,0
1,debt_consolidation,0.1134,210.56,10.859,16.98,692,1469.958,2898,41.4,0,0,0,0
1,major_purchase,0.0863,237.21,11.28978,14.6,762,3370.958,1127,3.8,1,0,0,0
1,debt_consolidation,0.1197,136.95,11.15625,6.6,677,2400,16952,40.4,2,0,0,1
1,all_other,0.1008,177.68,11.88449,5.53,707,5611.958,26681,41.4,2,0,0,0
1,credit_card,0.1166,101.64,11.51293,20.53,702,7079.958,91557,87.8,0,0,0,1
1,debt_consolidation,0.0863,189.77,11.51293,4.55,727,6480,3828,12,0,1,0,0
1,debt_consolidation,0.08,219.36,10.69194,16.04,777,3389.958,752,1.9,1,0,0,0
1,home_improvement,0.08,156.69,10.59663,5.7,762,9599.958,7755,10.8,3,0,0,0
1,all_other,0.08,175.49,10.69194,0.95,797,6636.958,2051,0.7,5,0,0,0
1,all_other,0.1071,293.42,10.57132,11.69,697,1680,8858,52.4,2,0,0,0
1,all_other,0.1008,138.92,10.859,5.33,707,10739.96,4972,61.4,0,0,0,0
1,debt_consolidation,0.1197,70.55,11.08214,14.95,682,3120,45028,95.2,1,0,0,0
1,all_other,0.08,70.51,11.08214,12.55,802,6299.958,116416,1.4,0,0,0,1
1,debt_consolidation,0.1197,76.36,11.0021,24.94,732,6359.958,21765,49.4,0,0,0,0
1,all_other,0.0832,134.6,10.49127,1.77,757,4019.958,6837,17.5,3,0,0,0
1,credit_card,0.1071,163.01,10.30895,20.28,717,3150,6024,45.3,0,0,0,0
1,all_other,0.0737,31.05,10.59663,12.9,777,10259.96,4055,46.6,0,0,0,0
1,debt_consolidation,0.1008,171.22,11.3022,14.79,712,6900,66235,97.4,0,0,0,1
1,credit_card,0.1134,180.95,11.48247,17.15,687,5189.958,29243,96.2,1,0,1,0
1,all_other,0.1103,163.77,11.0021,10.94,687,10050,20066,88.1,1,1,0,0
1,credit_card,0.1229,166.77,10.47164,14.96,677,4829.958,18099,69.2,0,0,0,0
1,all_other,0.08,112.82,11.73607,5.46,797,9330,3638,20.3,2,0,0,0
1,all_other,0.0863,163.68,11.35041,18.52,747,6420,28180,27,0,0,0,0
1,debt_consolidation,0.1008,193.83,10.77896,9.3,707,6329.958,4201,36.2,0,0,0,1
1,all_other,0.1008,122.76,11.51293,21.54,742,4350,29144,31.8,0,0,0,0
1,home_improvement,0.1166,231.37,11.08214,19.68,687,4499.958,44548,39.6,0,0,0,0
1,debt_consolidation,0.0945,160.05,10.59663,15.06,727,5070,6301,30.7,0,1,0,0
1,educational,0.1222,179.93,11.0021,18.08,692,3190,26013,37,1,0,0,0
1,all_other,0.0768,62.38,11.28983,11.46,762,8819.958,6222,18.7,0,0,0,0
1,home_improvement,0.1071,116.56,10.7579,13.3,702,6060,10083,53.9,1,0,1,1
1,credit_card,0.1039,132.24,11.01863,9.29,692,3090,14350,90.3,0,0,0,0
1,credit_card,0.1292,164.08,11.31447,9.06,662,6629.958,20644,90.5,1,1,0,0
1,all_other,0.1292,195.21,10.81978,18.01,672,2249.958,7423,53.4,0,0,0,1
1,debt_consolidation,0.1292,153.98,9.871377,15.06,667,7409.958,8150,70.1,2,0,1,0
1,all_other,0.08,235.03,10.71442,7.17,797,6090,9409,11.1,1,0,0,0
1,debt_consolidation,0.0832,188.91,10.59663,2.82,742,2070,4712,25.3,0,0,0,0
1,debt_consolidation,0.1197,153.55,10.59663,23.85,732,2353.958,12811,47.6,0,0,0,1
1,debt_consolidation,0.1387,255.86,11.03489,19.24,662,1601.958,10748,90.3,0,0,0,0
1,debt_consolidation,0.1355,254.7,10.64542,16.46,662,4439.958,13779,59.4,1,0,0,0
1,home_improvement,0.0863,173.17,11.11245,10.33,727,5189.958,2410,4.4,1,1,0,0
1,educational,0.1545,209.32,10.49127,24.03,662,2339.958,6668,40.9,1,0,0,0
1,all_other,0.1324,253.58,11.66993,5.78,662,10080,23611,32.7,0,2,0,0
1,all_other,0.1008,188.99,11.28978,17.61,722,3870,2930,10.7,2,0,1,1
1,credit_card,0.1071,167.09,11.08214,6.77,692,3389.958,11817,94.5,2,0,0,0
1,debt_consolidation,0.1103,212.9,10.91509,11.76,692,2430,6565,26.6,1,1,0,0
1,debt_consolidation,0.1134,164.5,10.90405,15.09,682,2940,10944,37.6,3,0,0,0
1,all_other,0.1039,118.45,11.09741,1.56,697,2309.958,15807,20,0,0,0,0
1,debt_consolidation,0.0863,98.84,10.34817,1.92,732,5549.958,814,3.8,0,0,0,0
1,credit_card,0.1103,183.42,10.59663,16.98,697,3660,8366,62,2,0,0,0
1,all_other,0.1166,57.85,10.40426,4.51,672,2130,6487,53.6,3,0,0,0
1,credit_card,0.06,231.03,11.18442,14.07,672,2910,15885,46.9,1,1,0,0
1,debt_consolidation,0.0945,128.04,10.12647,11.38,722,1710,6291,24,0,0,0,0
1,debt_consolidation,0.1008,242.29,11.08214,16.26,717,2820,16471,37.9,1,0,0,0
1,all_other,0.08,219.36,11.08214,5.26,762,3870,0,0,1,0,0,0
1,all_other,0.0832,110.2,10.63259,9.86,752,7170,11077,56.2,0,0,0,0
1,credit_card,0.1355,254.7,10.91509,21.51,672,3870,17590,86.2,1,0,0,1
1,credit_card,0.1039,162.26,10.91502,12.18,692,1770,4520,47.1,1,0,0,0
1,debt_consolidation,0.1134,246.75,9.975808,13.67,687,1199.958,8359,64.5,2,0,0,0
1,debt_consolidation,0.1039,153.33,10.47232,18.99,712,1859.958,8775,34.1,1,0,0,0
1,all_other,0.1166,231.37,10.69194,20.54,702,2339.958,8507,56.7,0,1,0,0
1,educational,0.0768,109.17,9.741204,2.26,752,1800,1223,10.7,0,0,0,0
1,credit_card,0.0832,156.64,10.71442,11.04,767,7439.958,15862,53.8,0,0,0,0
1,debt_consolidation,0.1103,166.23,11.40756,17.71,692,3480,39307,86,0,0,0,0
1,credit_card,0.1134,131.6,10.30895,8.32,677,2219.958,4255,30.8,3,0,0,0
1,debt_consolidation,0.0737,36.48,10.46322,7.1,782,4860.958,3914,15.5,0,0,0,0
1,home_improvement,0.0832,149.55,10.64542,5.49,747,13259.96,398,1.2,3,2,0,1
1,credit_card,0.0976,162.39,10.54975,15.63,722,7920,967,6.4,1,0,0,0
1,debt_consolidation,0.1261,251.3,10.4568,17.8,672,5612.958,12893,76.7,0,1,0,0
1,all_other,0.1039,134.67,11.25156,5.91,697,6900,17243,43,1,0,0,1
1,home_improvement,0.1229,163.43,13.12236,2.19,672,2190,6459,23.8,1,0,0,0
1,credit_card,0.0832,151.13,10.57132,10.83,742,6329.958,29129,48.3,6,0,0,0
1,debt_consolidation,0.1008,129.22,10.51867,20.92,742,8760,1620,17.2,0,0,0,0
1,all_other,0.1273,335.67,11.0021,20.64,712,1800,3353,54.1,0,0,0,0
1,home_improvement,0.0863,50.61,11.0021,17.64,732,5070,24249,54.6,1,0,0,0
1,debt_consolidation,0.1039,194.71,10.54534,17.91,707,1410,3718,19.8,2,0,0,0
1,debt_consolidation,0.1292,168.28,10.59653,16.29,667,2729.958,14244,85.8,2,0,0,0
1,debt_consolidation,0.1261,251.3,11.22524,20.58,677,6976.958,57633,64.1,0,1,0,0
1,credit_card,0.0976,128.62,10.30895,17.04,717,1110,2489,32.3,0,0,0,0
1,debt_consolidation,0.1324,169.05,10.96813,13.28,662,5609.958,9816,65.4,0,1,0,0
1,debt_consolidation,0.1166,138.82,11.13459,8.51,672,4559.958,20487,94,0,0,0,0
1,credit_card,0.145,258.16,11.5991,21.84,662,4950,44098,92.3,2,0,0,0
1,debt_consolidation,0.1229,133.42,10.20507,23.52,712,1440,3573,30.8,0,0,0,0
1,all_other,0.1292,252.42,10.81978,17.54,667,5939.958,23401,35.8,1,3,0,1
1,debt_consolidation,0.1166,82.64,10.41775,23.75,702,5430,3877,23.8,2,0,1,0
1,all_other,0.0737,99.35,10.71974,1.72,797,4559.958,1397,3,0,0,0,0
1,all_other,0.1229,168.44,11.03489,8.25,667,1919.958,29863,82.7,0,0,0,1
1,credit_card,0.1197,219.12,10.89674,18.76,682,2820,22677,86.3,1,1,0,0
1,all_other,0.08,219.36,10.70324,7.77,767,3870,6301,22.7,1,0,0,0
1,debt_consolidation,0.1071,244.52,11.28968,13.02,702,3479.958,8709,30.1,3,0,0,0
1,debt_consolidation,0.1261,251.3,11.28983,18.18,677,4320,12749,61.9,1,0,0,1
1,credit_card,0.1379,306.68,10.77896,16.64,692,3912.042,14398,96,0,0,0,0
1,all_other,0.0737,93.14,10.59653,6.39,782,3570,409,2,0,0,0,0
1,credit_card,0.1134,213.85,10.54534,12.95,687,5100,6236,67.8,2,0,0,0
1,debt_consolidation,0.1008,242.29,10.81978,2.93,707,1740,8453,77.6,3,0,0,1
1,educational,0.1166,132.21,10.08581,3.45,672,3719.958,3060,21.7,0,1,0,0
1,major_purchase,0.0976,96.47,10.73631,15.94,712,3479.958,1062,48.3,1,2,0,0
1,all_other,0.0832,236.14,10.53678,9.01,762,2881,4007,24,0,0,0,0
1,major_purchase,0.0945,96.03,10.16554,14.82,717,4169.958,1059,11.1,0,0,0,0
1,major_purchase,0.08,235.03,11.98293,9.98,772,5909.958,19414,27.9,1,0,0,0
1,debt_consolidation,0.0945,233.67,10.63104,16.52,727,3135,2185,15.4,0,0,0,0
1,all_other,0.0945,32.01,11.01863,9.45,712,3119.958,9332,97.2,0,0,0,0
1,all_other,0.0976,176.86,11.04132,0,707,2669.958,0,0,2,0,0,0
1,all_other,0.1039,243.38,10.30895,10.24,702,10319.96,10444,14.1,1,1,0,0
1,all_other,0.08,235.03,11.0021,4.96,777,7859.958,78935,26.2,7,0,0,0
1,credit_card,0.0976,128.62,9.392662,9.6,707,1320,3987,31.9,1,0,0,0
1,educational,0.1008,226.14,10.40426,18.91,717,3480.958,9379,10.9,0,1,0,0
1,all_other,0.1008,80.77,11.0822,1.55,697,4380,9743,62.9,1,0,0,0
1,credit_card,0.0768,93.57,12.20607,2.49,767,3870,3119,1.5,2,0,0,0
1,credit_card,0.08,206.83,9.942708,10.04,767,3449.958,7797,72.2,0,0,0,0
1,debt_consolidation,0.1229,250.15,11.08214,1.68,672,1259.958,2871,7.9,2,3,0,0
1,home_improvement,0.0863,158.14,11.77529,10.62,727,7769.958,1780,25.8,0,0,0,0
1,home_improvement,0.0945,192.06,11.60824,8.68,722,13349.96,1390,1.8,1,0,0,0
1,credit_card,0.1071,78.25,10.49127,15.2,687,3029.958,2823,33.2,3,1,1,0
1,debt_consolidation,0.1103,245.65,11.0021,16.12,692,4469.958,16382,52.3,1,1,0,1
1,all_other,0.1229,64.21,11.0021,11.1,662,3059.958,6317,45.4,0,0,0,0
1,debt_consolidation,0.1197,249,11.41861,7.89,677,5249.958,13068,30.6,3,1,0,0
1,all_other,0.1324,253.58,11.32055,11.42,662,2609.958,12844,51.8,1,0,1,0
1,all_other,0.1545,174.44,10.59663,24.57,662,2435,1851,92.5,3,0,0,0
1,credit_card,0.1103,245.65,11.35041,21.91,717,5189.958,63167,84,2,0,0,0
1,credit_card,0.1103,245.65,11.25504,21.11,717,5587.958,68356,71.6,2,0,0,0
1,debt_consolidation,0.0832,204.65,10.59653,5.43,742,2850,9830,19,5,0,0,0
1,all_other,0.1008,51.69,10.71442,21.57,722,2309.958,1949,48.7,0,0,0,0
1,home_improvement,0.0976,154.35,10.4631,16.77,717,2923,7708,48.2,1,0,0,0
1,credit_card,0.1008,167.99,10.59663,11.87,702,4620,13300,51.6,0,0,1,0
1,credit_card,0.1039,243.38,10.87805,20.92,737,2279.958,9754,39,0,0,0,0
1,debt_consolidation,0.1324,253.58,11.77526,16.78,662,4260,89952,79.5,3,0,0,1
1,credit_card,0.0863,132.84,11.0021,19.48,762,2580,0,0,2,0,0,0
1,debt_consolidation,0.1134,246.75,11.0021,8.92,687,7260,1954,4.8,0,2,0,0
1,all_other,0.1008,161.53,11.0021,14.34,707,2970,9737,44.7,2,0,0,0
1,credit_card,0.1071,114.11,10.08581,17.4,697,1949.958,4063,76.7,0,0,0,0
1,major_purchase,0.1229,166.77,10.97473,5.24,667,4980,5073,50,2,0,0,0
1,home_improvement,0.1103,163.77,11.42567,12.44,682,5700,7945,41.4,2,0,0,0
1,credit_card,0.1134,39.48,9.798127,21.13,697,2070,3918,72.6,1,0,0,0
1,debt_consolidation,0.0832,113.35,9.402612,6.14,727,4110.958,2877,70.2,0,0,0,0
1,debt_consolidation,0.1134,213.85,10.12647,11.23,682,2460,2083,28.1,3,0,0,0
1,debt_consolidation,0.0863,126.52,9.873235,11.01,727,2040.958,6835,34.7,0,0,0,0
1,credit_card,0.0863,189.77,10.5037,18.77,757,2369.958,0,0,1,0,0,0
1,home_improvement,0.0768,155.95,10.77896,0.38,812,7950,52,0.3,0,0,0,0
1,credit_card,0.1103,149.03,10.87805,10.82,687,2100,2927,53.2,2,0,0,0
1,debt_consolidation,0.1253,401.6,11.10502,17.36,697,4229.042,20024,73.1,0,0,0,0
1,all_other,0.1039,233.65,11.0588,8.96,707,4740,3565,70,2,0,0,0
1,debt_consolidation,0.0976,241.16,11.11988,13.55,722,6630,41154,47.1,0,0,0,0
1,all_other,0.1134,246.75,10.40426,3.96,682,1649.958,8644,28,1,0,0,0
1,all_other,0.08,163.74,9.798127,1.33,747,1440,139,5,0,0,0,0
1,debt_consolidation,0.0863,142.33,11.27715,7.53,722,5761,20237,32.7,2,0,0,0
1,all_other,0.1292,201.94,10.37349,4.76,662,1350,4378,71.2,0,0,0,0
1,all_other,0.1197,249,10.95081,6.06,677,8939.958,5450,40.7,0,0,0,0
1,credit_card,0.0945,128.04,9.903488,5.16,722,3180,3621,14.9,0,0,0,0
1,all_other,0.1039,243.38,10.81978,6.86,702,3180,12742,61.6,1,0,0,0
1,debt_consolidation,0.1103,180.15,10.87805,3.83,682,3930,3491,23.6,0,0,0,0
1,all_other,0.1103,196.52,10.41259,8.4,687,3359.958,7305,73,0,0,0,0
1,debt_consolidation,0.1039,243.38,10.64542,3.26,702,1443,3608,65.6,1,0,0,1
1,all_other,0.1229,166.77,10.64542,21.66,682,2910,489,27.2,1,0,0,1
1,all_other,0.1229,210.13,10.69204,0.95,667,2970,1315,17.1,2,1,0,0
1,credit_card,0.1071,244.52,11.40756,13.57,702,5010,7957,26.4,1,0,0,0
1,credit_card,0.1008,161.53,10.77896,3.33,702,5705.958,899,15,0,0,1,0
1,debt_consolidation,0.1197,249,11.1396,21.63,692,5130,30245,40.8,2,0,0,1
1,all_other,0.1128,368.17,11.51293,19.6,717,11102.96,52132,55.7,1,0,0,1
1,credit_card,0.0945,184.06,11.47002,14.56,732,5639.958,30181,35.7,1,0,0,0
1,home_improvement,0.1229,70.05,10.95156,19.92,667,9209.958,26036,89.5,1,1,0,1
1,major_purchase,0.08,175.49,10.16585,2.31,747,1800,1220,8.4,1,0,0,0
1,debt_consolidation,0.1071,192.35,10.51325,16.24,697,4919.958,3382,36.1,0,0,0,0
1,educational,0.1166,52.89,11.0021,18.4,677,5370,926,4.5,3,1,0,0
1,debt_consolidation,0.1261,251.3,10.64542,5.71,667,1500,8944,57,1,0,0,0
1,all_other,0.0832,125.94,10.37362,15.07,762,2460,1152,16.5,0,0,0,0
1,all_other,0.0737,31.05,10.43412,0.35,807,7139.958,102,0.3,1,0,0,0
1,all_other,0.1166,247.9,11.01863,17.59,687,2850,6550,47.8,2,0,0,0
1,home_improvement,0.08,235.03,10.77896,4.28,812,7950,52,0.3,0,0,0,0
1,home_improvement,0.1229,250.15,11.78295,3.18,672,3540,56481,61.7,0,0,1,0
1,debt_consolidation,0.1103,245.65,11.65269,7.55,687,4949.958,34753,95.2,0,0,0,0
1,all_other,0.0976,64.31,11.28983,17.01,712,3479.958,29889,37.4,1,0,0,0
1,educational,0.0832,236.14,10.69194,3.74,747,3389.958,11585,27.1,1,0,0,0
1,educational,0.0832,191.27,11.51293,7.87,757,10470,8681,23.2,0,0,0,0
1,all_other,0.1197,66.4,10.77896,10.4,667,3839.958,16746,69.2,1,0,0,0
1,major_purchase,0.1229,100.06,10.64542,1.71,672,2610,1487,45.1,0,0,0,1
1,debt_consolidation,0.1261,201.04,10.30895,19.92,672,1800,3211,78.3,2,0,0,1
1,all_other,0.0832,220.39,10.81978,4.42,742,2009.958,1098,7.1,0,0,0,0
1,major_purchase,0.1134,230.3,10.4631,5.69,682,5249.958,2745,40.4,0,0,0,0
1,debt_consolidation,0.1261,134.03,11.87146,10.92,662,4080,4736,16.8,2,1,0,0
1,home_improvement,0.0832,236.14,10.30909,1.52,757,2520,1304,9.7,0,0,0,0
1,debt_consolidation,0.1286,252.2,10.78932,20.56,682,3330,20716,82.1,2,2,0,0
1,all_other,0.1229,50.03,11.95121,7.43,662,5219.958,8545,30.6,2,0,0,0
1,debt_consolidation,0.1287,504.5,10.93311,22.18,702,3303,5170,8.6,2,0,0,0
1,credit_card,0.1229,183.45,10.43412,20.56,687,1410,4029,24,1,0,0,0
1,educational,0.0945,240.08,10.71442,1.57,722,7560,2258,10.7,2,0,1,1
1,educational,0.1355,232.63,11.15625,24.22,687,3749.958,8547,55.1,1,1,0,0
1,debt_consolidation,0.0976,241.16,10.02553,6.74,717,1679.958,7313,29.6,0,0,0,1
1,debt_consolidation,0.0863,237.21,10.46322,6,747,5850,5541,26.5,2,0,0,0
1,debt_consolidation,0.1039,48.68,10.4631,13.17,697,4229.958,19,0.2,1,0,0,1
1,debt_consolidation,0.1324,253.58,10.30895,13.44,667,1289.958,9142,81.6,1,0,0,0
1,educational,0.1103,163.77,10.81978,16.56,687,4499.958,5584,80.9,2,0,1,0
1,credit_card,0.1008,232.6,10.54534,18.09,722,2369.958,12391,66.6,1,0,0,0
1,debt_consolidation,0.0945,96.03,10.71442,5.17,722,2460,5275,48,0,0,0,0
1,educational,0.1008,96.92,10.49127,6.9,697,2339.958,8349,43.5,0,0,0,1
1,debt_consolidation,0.1324,253.58,10.05174,16.76,667,2820,4013,66.9,0,0,0,1
1,home_improvement,0.0832,157.43,10.33501,10.13,742,4307,20337,39.2,3,0,0,0
1,debt_consolidation,0.1166,135.52,10.59653,3.99,677,2460,7102,18.7,0,0,0,0
1,all_other,0.1039,64.91,9.99898,8.13,692,1559.958,1599,9.6,2,1,0,0
1,all_other,0.1166,175.18,11.62804,6.75,677,2759.958,19328,96.2,2,0,0,0
1,credit_card,0.1103,147.39,10.7579,20.81,707,4350,25469,98.5,1,0,0,0
1,credit_card,0.1103,245.65,10.9682,21.12,717,4619.958,36605,91.1,0,0,0,0
1,credit_card,0.0976,192.93,11.01856,12.37,712,3149.958,6432,99,2,0,0,1
1,credit_card,0.1387,221.75,11.56172,23.99,687,4949.958,68479,48.9,0,3,0,0
1,all_other,0.097,176.7,10.59653,0.51,717,1232.958,38,1.3,0,1,0,0
1,all_other,0.08,94.01,11.44035,0,737,1229.958,500,2.4,2,0,0,0
1,all_other,0.08,219.36,10.71841,6.61,752,2163,0,0,3,0,0,0
1,all_other,0.0832,236.14,10.81978,2.42,762,3180,4880,38.1,0,0,0,0
1,all_other,0.0768,154.39,10.4631,0,772,6809.958,1238,7.3,0,1,0,0
1,debt_consolidation,0.1134,246.75,10.4631,10.66,682,2714.958,1238,47.7,0,2,0,0
1,debt_consolidation,0.1001,193.64,11.0021,11.22,707,6630,27591,54.9,0,0,1,0
1,credit_card,0.1538,243.97,11.17044,23.54,667,5249.958,9371,50.1,1,3,0,0
1,debt_consolidation,0.1191,159.23,10.56274,7.98,672,5729.958,11689,89.2,0,0,0,0
1,debt_consolidation,0.1222,249.9,10.59653,24.63,727,3449.958,6083,56.3,1,0,0,0
1,all_other,0.1222,49.98,9.546813,21.51,682,1530,8172,34,1,0,0,0
1,all_other,0.1001,71,10.98108,10.8,702,2520,1051,58.4,1,0,0,0
1,major_purchase,0.1191,185.76,10.14643,2.68,677,1740,4885,35.4,2,0,0,0
1,credit_card,0.08,219.36,11.41861,6.36,752,7804.958,21135,19.7,0,0,0,0
1,all_other,0.1222,99.96,11.01856,21.35,682,3899.958,12074,51,0,0,0,0
1,credit_card,0.1128,246.54,11.65508,10.12,687,4979.958,34842,95.5,0,0,0,0
1,home_improvement,0.1128,164.36,11.32664,13.53,687,8189.958,16389,57.7,3,0,1,1
1,all_other,0.1254,133.9,9.903488,18.72,677,7590,9961,94.9,1,0,0,0
1,all_other,0.1128,32.88,10.92479,17.96,677,4650,22557,98.1,0,0,0,0
1,debt_consolidation,0.1191,215.62,10.16601,21.97,707,2280,7552,98.1,1,0,0,0
1,major_purchase,0.08,219.36,10.02038,10.04,757,5130,0,0,6,0,0,1
1,debt_consolidation,0.1159,224.53,10.6261,11.91,682,4650,6170,53.7,1,0,0,0
1,debt_consolidation,0.138,255.61,11.12726,18.16,667,2280,16860,63.6,1,0,0,0
1,all_other,0.1159,247.65,10.37349,13.91,692,4380,2131,45.3,1,0,0,0
1,all_other,0.1286,168.14,10.12663,23.23,702,2490,19096,69.6,2,0,0,0
1,credit_card,0.1096,261.76,10.83958,12.28,697,2550,5329,29.4,2,1,0,0
